jahr,alt,d_m_le,d_m_vht,d_m_vwt,d_m_ge,d_f_le,d_f_vht,d_f_vwt,d_f_ge,a_m_le,a_m_vht,a_m_vwt,a_m_ge,a_f_le,a_f_vht,a_f_vwt,a_f_ge
2021,31Jährige,316742,126532,92,6779,243392,178363,342,13019,107243,26611,57,2507,69046,39746,181,3502
2021,32Jährige,289868,145185,141,8669,221406,193285,547,15451,100534,28922,63,3067,64800,42578,267,3922
2021,33Jährige,278716,168704,175,11098,208474,215185,600,19136,95363,31123,91,3530,59598,45292,274,4420
2021,34Jährige,256214,181436,230,13026,190453,223404,745,21588,87452,32599,98,3800,53559,46767,283,4901
2021,35Jährige,235088,192543,265,15129,176183,232015,920,24142,80337,32615,109,4371,48338,47442,310,5175
2021,36Jährige,214805,195020,330,17130,159031,232088,1051,26449,74873,35180,150,4809,44578,49723,389,5727
2021,37Jährige,202830,204926,405,19208,149633,237861,1327,29574,68253,35829,127,5114,40273,50839,436,6398
2021,38Jährige,193668,213409,442,22346,142405,244066,1555,33510,61901,37289,136,5578,36791,52625,518,6984
2021,39Jährige,188744,224575,519,25267,136466,255939,1864,37497,58056,39927,169,6310,34156,54686,574,7874
2021,40Jährige,175322,229722,600,27761,128365,259082,2296,40680,53178,41386,177,7067,30803,56791,632,8711
2021,41Jährige,165602,234650,686,30451,121223,263355,2536,44271,52331,44607,220,7592,30227,58781,746,9352
2021,42Jährige,149234,228500,780,31669,108677,252529,2891,45708,46384,44732,253,8095,26641,57781,881,9880
2021,43Jährige,140682,228708,921,34205,102632,250372,3321,47917,43230,45875,261,8271,24635,57436,925,10192
2021,44Jährige,133111,230261,968,36493,97001,248507,3763,50482,40351,46512,287,8895,23201,57076,1118,10852
2021,45Jährige,122612,229208,1131,37884,89584,246066,4250,52416,38200,47096,310,9430,21825,57381,1195,11372
2021,46Jährige,113821,225005,1198,39082,81484,240330,4720,52809,36495,48123,363,9667,20681,56622,1385,12019
2021,47Jährige,110662,229852,1403,41880,78887,245800,5372,56611,34126,48768,397,10129,19624,56718,1506,12499
2021,48Jährige,108612,235531,1670,43954,76694,249927,6171,59349,30931,48076,436,10302,17858,56226,1702,12509
2021,49Jährige,116365,260771,2051,51937,80631,276503,7713,66944,29174,48261,492,10297,16612,54408,1820,12479
2021,50Jährige,126968,294709,2674,60018,87217,309906,9605,77205,26713,47246,555,10738,15237,52617,2076,12226
2021,51Jährige,128018,309036,3230,64888,86071,325427,11195,82781,25792,47104,605,10583,14452,51121,2202,12249
2021,52Jährige,134011,339833,3878,73604,89108,354192,13647,92550,23556,46763,687,10569,12915,48479,2381,11704
2021,53Jährige,136977,360431,4725,80565,89036,374736,16214,101034,21875,44905,722,10415,12256,45735,2649,11178
2021,54Jährige,134532,377681,5543,85861,87227,390666,19076,106491,19304,41588,755,9499,10839,41394,2650,10212
2021,55Jährige,131275,393077,6524,90452,84386,404265,22224,110427,16642,42235,818,9590,9275,41016,2705,9608
2021,56Jährige,124123,399882,7215,92310,78425,407527,25976,111021,15275,41470,865,9454,8493,39569,3037,9296
2021,57Jährige,119284,410974,8532,96234,75322,419142,29974,113954,13820,40506,942,8912,7603,37071,3322,8822
2021,58Jährige,110068,414208,9453,95966,69732,420694,34348,111253,12184,37911,940,8121,6887,33618,3367,7927
2021,59Jährige,99393,405496,10432,92009,62563,408992,38016,107452,10756,34662,962,7528,6225,31609,3680,7474
2021,60Jährige,91423,404770,11600,89853,58041,407587,43360,103143,9382,29800,909,6795,5509,27979,3765,6608
2021,61Jährige,81709,394050,12478,83656,51997,391373,47974,97120,8943,29633,975,6574,5383,28457,4191,6262
2021,62Jährige,73604,387856,13771,79857,47446,381823,52347,92099,7365,26642,935,5720,4413,24621,4257,5534
2021,63Jährige,64777,368048,14125,72788,42350,359243,55563,83339,6428,24938,1027,5362,3944,22954,4311,5100
2021,64Jährige,58082,360489,15438,68555,39207,348886,60333,79446,5589,24180,1014,4787,3505,21457,4455,4735
2021,65Jährige,51787,349706,16455,63014,35757,335215,64980,74760,4755,24452,1182,4566,3282,22003,5292,4603
2021,66Jährige,45787,339487,17654,57829,32275,321615,69777,70418,4234,21274,1079,4018,3020,21707,5939,4280
2021,67Jährige,40936,331888,19017,54254,30121,312307,75258,68048,3323,18110,1115,3464,2636,21384,5991,4096
2021,68Jährige,36476,320226,19827,50000,26982,299119,79847,64058,2858,15906,1132,3090,2253,20197,6201,3744
2021,69Jährige,33074,317961,21777,46741,25039,290987,87106,62124,2446,16680,1146,2930,2217,20925,6977,3734
2021,70Jährige,29652,309304,22917,43589,22737,280084,93067,59221,2089,16233,1225,2471,1900,18594,6651,3312
2021,71Jährige,27060,303286,25193,40412,20730,269632,100279,56752,2044,19387,1543,2640,1927,20304,8443,3365
2021,72Jährige,23488,290440,26175,36839,18355,253527,105152,51781,1679,19668,1574,2405,1595,18427,8119,2941
2021,73Jährige,19521,259184,25265,32062,15518,221536,103008,45386,1505,20082,1756,2287,1397,16768,7981,2878
2021,74Jährige,16228,236367,25512,28074,13479,201379,104732,40912,1389,20045,1877,2089,1286,15237,7816,2528
2021,75Jährige,13365,198298,23411,22850,10878,167507,96654,34831,1056,18398,1748,1697,1115,12916,7307,2176
2021,76Jährige,10793,166730,22318,18613,9824,140914,90856,29786,927,15738,1711,1305,940,10949,6903,1746
2021,77Jährige,13452,223999,32517,22930,12331,185502,129254,38190,804,14702,1709,1191,755,9185,6826,1549
2021,78Jährige,12960,220597,35642,21643,12686,179055,138223,37435,656,13438,1746,1063,695,7818,6177,1367
2021,79Jährige,11922,203580,36945,19166,12330,161954,142040,33804,594,13152,1715,987,626,7040,6117,1293
2021,80Jährige,13386,236636,47530,20692,14467,185316,185019,38481,489,11474,1806,817,622,5443,5992,1095
2021,81Jährige,12635,231516,52853,18348,14980,174600,207735,37032,532,11392,1809,783,526,5221,6625,1057
2021,82Jährige,10914,212963,53387,16177,14558,154946,213037,33153,402,9890,1503,701,461,4133,5542,993
2021,83Jährige,8660,181383,50923,12847,13356,124304,204693,27744,391,8223,1541,592,448,3473,5082,909
2021,84Jährige,6965,152317,48253,9931,12368,98461,193197,23270,304,6604,1355,475,400,2849,4479,745
2021,85 Jahre und mehr,22288,526468,295140,30469,77180,280945,1228672,94018,1290,23553,6211,1840,2009,9760,22371,3230
2022,00Jährige,316332,0,0,0,300399,0,0,0,55288,0,0,0,52692,0,0,0
2022,01Jährige,346356,0,0,0,329537,0,0,0,56591,0,0,0,53536,0,0,0
2022,02Jährige,339060,0,0,0,321426,0,0,0,58107,0,0,0,55237,0,0,0
2022,03Jährige,340746,0,0,0,323888,0,0,0,60464,0,0,0,57325,0,0,0
2022,04Jährige,346662,0,0,0,330936,0,0,0,61704,0,0,0,58462,0,0,0
2022,05Jährige,350958,0,0,0,334669,0,0,0,62451,0,0,0,58907,0,0,0
2022,06Jährige,353054,0,0,0,337866,0,0,0,62591,0,0,0,59517,0,0,0
2022,07Jährige,344845,0,0,0,328200,0,0,0,60159,0,0,0,56255,0,0,0
2022,08Jährige,342544,0,0,0,326383,0,0,0,59363,0,0,0,56295,0,0,0
2022,09Jährige,332002,0,0,0,315991,0,0,0,56723,0,0,0,53442,0,0,0
2022,10Jährige,331883,0,0,0,315325,0,0,0,57963,0,0,0,53739,0,0,0
2022,11Jährige,327899,0,0,0,312399,0,0,0,55623,0,0,0,51761,0,0,0
2022,12Jährige,336661,0,0,0,321358,0,0,0,56284,0,0,0,52155,0,0,0
2022,13Jährige,332325,0,0,0,315587,0,0,0,55930,0,0,0,51476,0,0,0
2022,14Jährige,341341,0,0,0,325771,0,0,0,55459,0,0,0,51066,0,0,0
2022,15Jährige,342311,0,0,0,325490,0,0,0,53577,0,0,0,47496,0,0,0
2022,16Jährige,337359,3,1,1,320448,0,0,1,54425,9,7,0,46259,18,6,1
2022,17Jährige,343052,4,0,4,327236,12,0,0,54594,30,12,0,44512,96,13,4
2022,18Jährige,348398,59,0,5,332814,283,0,2,57954,89,12,2,45770,522,15,7
2022,19Jährige,342953,238,0,3,327908,1140,1,5,57758,257,11,1,49466,1913,25,8
2022,20Jährige,350234,723,0,7,332962,2872,1,19,64735,695,13,9,52877,3673,21,31
2022,21Jährige,358475,1790,2,15,338608,5958,5,92,73203,1457,15,14,55252,6509,31,49
2022,22Jährige,372090,3563,5,61,349540,10997,9,287,87005,2877,16,46,59215,10350,38,157
2022,23Jährige,362831,6028,3,123,334746,16754,13,487,106725,5352,22,80,67050,15825,54,326
2022,24Jährige,365535,10394,8,218,332267,26163,32,893,109298,8237,39,150,68421,21611,92,493
2022,25Jährige,366962,16888,5,405,326276,39956,26,1505,112029,12311,31,295,69044,27983,103,764
2022,26Jährige,348975,25256,12,700,301650,54489,55,2225,107913,16875,57,478,66702,34194,118,1114
2022,27Jährige,325197,35865,23,1103,273481,70719,85,3245,105864,22513,50,676,64834,39858,117,1446
2022,28Jährige,312284,51489,20,1753,254546,92521,109,4369,101816,28173,64,917,61419,45571,163,1836
2022,29Jährige,305577,71141,32,2590,242547,116646,143,6021,95878,34303,77,1266,58214,51845,220,2225
2022,30Jährige,289358,92914,58,3792,225586,142015,191,8031,91547,40368,97,1565,54331,56204,229,2703
2022,31Jährige,279532,116917,77,5263,213667,167070,266,10367,83789,46391,121,1863,50630,59651,291,3296
2022,32Jährige,288222,149540,88,7437,217235,202038,351,13963,80512,52854,106,2342,48851,64446,288,3897
2022,33Jährige,263356,167124,142,9479,199175,213967,558,16525,73343,57561,128,2767,45063,67145,394,4344
2022,34Jährige,253655,189638,195,11944,188619,233778,624,20346,68398,60745,152,3187,42254,69411,454,4931
2022,35Jährige,234062,200210,248,13972,173909,240031,777,22629,61846,62005,159,3402,38665,69347,472,5476
2022,36Jährige,216239,209347,262,15825,161313,247730,878,25221,56658,61353,194,3855,36480,68445,537,5884
2022,37Jährige,199131,210078,334,17472,146640,245331,1048,27600,52288,63363,226,4210,33697,69349,613,6450
2022,38Jährige,187921,219537,376,19314,138909,250359,1340,30695,47929,62252,230,4499,31504,68629,750,7074
2022,39Jährige,179830,226752,421,22605,132619,255290,1553,34534,44038,62445,213,4851,29710,68968,790,7713
2022,40Jährige,175962,237097,509,25217,127408,266535,1843,38487,41428,63014,225,5599,27660,68946,875,8594
2022,41Jährige,166134,239011,570,27360,121585,267796,2245,41444,38043,62711,252,6153,25511,69028,1017,9338
2022,42Jährige,158613,242332,690,29879,115932,270174,2550,44806,37416,65198,310,6753,25211,69239,1159,9949
2022,43Jährige,142663,235019,734,30867,104110,258280,2929,45980,34057,63282,322,7173,23077,66759,1270,10312
2022,44Jährige,135252,234343,909,33387,98872,255144,3253,48177,31566,62803,301,7479,21158,64880,1416,10618
2022,45Jährige,128130,235252,932,35550,93730,252322,3734,50459,29569,62327,341,7858,20237,63159,1634,11148
2022,46Jährige,118145,233236,1164,36770,86600,249194,4292,52243,27671,61821,353,8253,19276,62098,1709,11647
2022,47Jährige,109692,228342,1256,37643,79310,242879,4752,52801,26623,61153,400,8636,18233,60479,1927,12328
2022,48Jährige,107373,232525,1489,40759,76769,247864,5401,56605,25424,60627,435,9182,17448,59655,2185,12495
2022,49Jährige,105761,237331,1713,42843,74901,251542,6169,58309,22633,59130,460,9305,15831,58262,2349,12521
2022,50Jährige,112957,263674,2130,50461,79235,279041,7855,66112,21375,58288,480,9557,15345,56114,2544,12643
2022,51Jährige,124737,298367,2855,58918,85952,313573,9906,76948,19927,56891,549,9825,14552,54493,2972,12461
2022,52Jährige,125850,312399,3431,63488,85438,328424,11643,82452,19171,55772,574,9890,13754,52075,3027,12217
2022,53Jährige,132161,342401,4147,72181,88671,355599,14436,92198,17634,54443,700,9730,12408,48607,3203,11781
2022,54Jährige,135097,362194,5073,78891,88562,373643,17146,100723,16192,51617,677,9666,11678,45308,3574,11380
2022,55Jährige,132823,377102,6050,84526,87141,386516,20245,106226,14504,46918,734,8763,10701,40627,3641,10233
2022,56Jährige,129810,390457,7055,88589,84035,398624,23732,110369,12721,46788,764,8989,9529,39793,3729,9859
2022,57Jährige,122695,395031,7792,90556,79325,399606,27577,110315,11757,45195,824,8771,8972,37711,4057,9412
2022,58Jährige,117665,404526,9156,93775,76764,409612,32104,113355,10589,43584,849,8299,8437,35371,4298,9041
2022,59Jährige,108577,405960,10202,93511,71236,409952,36544,110775,9398,40302,866,7702,8059,31840,4463,8204
2022,60Jährige,99271,397774,11261,89580,64972,398829,40980,107181,9267,36821,952,7200,7619,29685,4764,7857
2022,61Jährige,92190,397570,12505,88045,58838,397512,47033,104275,8271,32261,925,6601,7163,26735,5034,6960
2022,62Jährige,80517,384545,13332,82002,53093,380597,51835,98145,7866,31772,1091,6384,7004,27301,5699,6875
2022,63Jährige,72508,377101,14855,78317,48684,370600,56693,93048,6671,27939,989,5733,6518,23616,5517,6132
2022,64Jährige,63847,357093,15165,70891,42565,347563,60040,84329,5958,26199,1015,5090,5845,21847,5792,5725
2022,65Jährige,57569,351407,16898,67590,39725,337003,65172,80252,5188,24807,1135,4897,5346,20123,5939,5242
2022,66Jährige,51823,342766,18303,63241,36366,322907,70332,75936,4655,24884,1215,4583,5060,20322,6793,5010
2022,67Jährige,46511,330947,19153,57592,32575,308571,75411,71492,3978,21958,1166,4037,4660,20050,7372,4620
2022,68Jährige,42309,322210,20480,53831,30351,298392,81177,68981,3417,18764,1238,3532,4534,19188,7732,4577
2022,69Jährige,36554,309873,21488,49626,27269,284795,85954,64517,3097,16354,1148,3148,3914,17905,7801,4161
2022,70Jährige,33506,306823,23453,46163,25322,275647,93757,62431,2748,16600,1208,2936,3776,18183,8741,4151
2022,71Jährige,30484,297437,24612,43028,23580,263849,99691,59671,2442,16052,1306,2607,3499,15921,8449,3679
2022,72Jährige,26615,290717,26746,39597,21567,253136,107197,56961,2291,18692,1641,2654,3300,17210,10268,3669
2022,73Jährige,23123,276855,27733,36087,18500,236012,112370,51902,2084,18553,1763,2422,3092,15440,9926,3268
2022,74Jährige,19173,245999,26786,31215,15663,204803,109403,45262,1839,18685,1876,2314,2644,13593,9752,3065
2022,75Jährige,15929,222963,27242,27287,13482,183932,111247,40681,1656,18095,2109,2107,2356,12328,9486,2704
2022,76Jährige,13090,185577,24712,22012,11235,151957,102068,34591,1368,16330,1978,1705,2012,10239,8784,2370
2022,77Jährige,10903,154833,23383,17790,10300,126513,95225,29360,1069,13909,1864,1313,1421,8526,8020,1808
2022,78Jährige,13937,206368,34259,21752,12320,164280,136277,37461,918,12763,1831,1112,1275,7133,7440,1577
2022,79Jährige,12560,201670,37167,20523,12525,156860,144645,36770,803,11335,1868,1006,1019,5875,6618,1389
2022,80Jährige,11485,183507,38420,18028,12288,139980,148275,33009,783,11011,1954,924,1071,5230,6600,1231
2022,81Jährige,13046,210978,49358,19313,14266,158017,192247,37335,667,9317,2013,807,1163,4072,6232,1132
2022,82Jährige,12065,203767,53868,16915,14633,147093,213273,35696,680,9002,1999,716,1080,3912,6468,1038
2022,83Jährige,10278,184874,54502,14758,14117,127369,217331,31547,550,7633,1781,624,1069,3061,5529,950
2022,84Jährige,8115,154795,51316,11733,12933,99851,206250,26275,478,6208,1771,520,889,2484,5040,854
2022,85 Jahre und mehr,25186,525298,312819,34071,80606,265465,1285914,101969,1722,19556,7964,1566,3509,7172,23596,3023
2023,00Jährige,297678,0,0,0,283157,0,0,0,55950,0,0,0,53049,0,0,0
2023,01Jährige,320129,0,0,0,303984,0,0,0,59145,0,0,0,56138,0,0,0
2023,02Jährige,347372,0,0,0,330530,0,0,0,59190,0,0,0,56018,0,0,0
2023,03Jährige,340031,0,0,0,322396,0,0,0,60222,0,0,0,57352,0,0,0
2023,04Jährige,341695,0,0,0,324871,0,0,0,62858,0,0,0,59594,0,0,0
2023,05Jährige,347787,0,0,0,332079,0,0,0,63804,0,0,0,60311,0,0,0
2023,06Jährige,351668,0,0,0,335427,0,0,0,64193,0,0,0,60680,0,0,0
2023,07Jährige,354011,0,0,0,338845,0,0,0,64937,0,0,0,61635,0,0,0
2023,08Jährige,346033,0,0,0,329308,0,0,0,62927,0,0,0,58537,0,0,0
2023,09Jährige,343852,0,0,0,327576,0,0,0,61973,0,0,0,58497,0,0,0
2023,10Jährige,333232,0,0,0,317123,0,0,0,59410,0,0,0,55652,0,0,0
2023,11Jährige,333190,0,0,0,316587,0,0,0,60616,0,0,0,55829,0,0,0
2023,12Jährige,329119,0,0,0,313566,0,0,0,58286,0,0,0,53708,0,0,0
2023,13Jährige,337938,0,0,0,322463,0,0,0,58993,0,0,0,54013,0,0,1
2023,14Jährige,333476,0,0,0,316697,0,0,0,59131,0,0,0,53277,0,0,0
2023,15Jährige,342603,0,0,0,326928,0,0,0,60487,0,0,0,52604,0,0,0
2023,16Jährige,343391,0,0,0,326459,0,0,0,61786,1,0,0,49503,10,0,1
2023,17Jährige,338616,3,1,1,321717,0,0,1,64571,9,7,0,47663,55,6,1
2023,18Jährige,344376,50,0,4,328438,284,0,0,70311,60,9,0,49012,407,14,6
2023,19Jährige,349343,262,0,7,333349,1092,0,2,75363,218,12,2,55246,1395,16,8
2023,20Jährige,343086,730,0,5,327435,2664,1,24,75382,508,11,3,60067,3074,24,21
2023,21Jährige,349822,1665,1,19,331240,5407,3,74,81374,1056,15,15,61255,5132,18,53
2023,22Jährige,357123,3540,2,53,335288,9783,7,214,90192,2110,15,29,63342,8294,34,104
2023,23Jährige,369760,6415,6,116,343576,17216,14,506,105848,3853,18,67,68628,12617,44,233
2023,24Jährige,359942,9890,5,213,326969,24630,22,783,123119,6781,28,154,75273,18474,66,438
2023,25Jährige,360492,16296,13,374,321146,36885,40,1344,124316,10080,44,226,76586,24668,93,692
2023,26Jährige,359553,25240,10,654,312158,53609,42,2164,125551,14261,34,427,76744,31036,117,987
2023,27Jährige,339913,35718,15,1044,285477,70314,82,2966,119075,18792,59,650,72994,37036,130,1390
2023,28Jährige,313879,48521,34,1589,255889,87798,121,4199,115467,24353,55,941,70068,42607,138,1796
2023,29Jährige,298065,66815,30,2388,236201,110504,145,5404,109653,29821,69,1175,66147,47962,193,2201
2023,30Jährige,289114,88675,51,3330,223041,135781,184,7302,102604,35566,82,1578,62031,53577,247,2622
2023,31Jährige,272493,110879,87,4751,207698,159585,250,9489,97594,41397,113,1892,58068,57477,266,3065
2023,32Jährige,262940,134518,107,6427,197933,182310,371,12065,89322,46990,134,2223,53786,60434,319,3702
2023,33Jährige,271324,167211,121,8910,202662,216135,452,15831,85910,52688,124,2736,51696,64726,312,4282
2023,34Jährige,248648,182531,193,11096,186900,225732,658,18543,78200,57196,141,3155,48056,67054,420,4738
2023,35Jährige,240224,203419,253,13477,178111,243603,733,22508,73423,60185,163,3530,45222,69043,496,5282
2023,36Jährige,222709,211691,306,15749,165204,247661,927,24932,66797,61200,176,3750,41571,68899,507,5822
2023,37Jährige,206423,218911,339,17518,154133,253965,1055,27340,61439,60557,213,4179,39352,67816,571,6225
2023,38Jährige,190948,217900,394,19275,140921,250228,1250,29724,57372,62343,243,4546,36479,68408,676,6708
2023,39Jährige,180935,225741,454,21104,133822,254258,1573,32810,52888,61122,250,4817,34106,67869,801,7420
2023,40Jährige,173378,232159,515,24294,128045,258752,1806,36421,48482,61498,240,5130,32202,68118,847,8012
2023,41Jährige,170419,241438,588,27028,123666,268722,2147,40659,45674,61876,259,5841,30141,67985,948,8873
2023,42Jährige,161446,242121,673,29242,118527,269325,2608,43547,42005,61615,278,6385,27912,68129,1086,9555
2023,43Jährige,154238,245152,800,31611,113230,271193,2900,46920,41356,63858,329,7020,27434,68265,1231,10239
2023,44Jährige,139036,236882,860,32579,101850,259034,3336,47866,37587,62206,350,7357,25250,65670,1388,10569
2023,45Jährige,132009,235879,1026,34979,96806,255490,3734,49988,34793,61614,337,7641,23265,63908,1508,10847
2023,46Jährige,125204,236450,1060,37018,91794,252483,4249,52205,32266,61017,379,8030,22202,61989,1746,11370
2023,47Jährige,115560,234164,1326,38005,84921,249148,4853,53738,30249,60518,393,8500,21196,61075,1841,11808
2023,48Jährige,107377,228774,1430,38936,77786,242820,5342,54028,29027,59859,431,8801,19920,59548,2054,12431
2023,49Jährige,105167,232783,1696,41828,75293,247769,6054,57610,27690,59344,487,9313,19132,58758,2297,12656
2023,50Jährige,103304,238025,1917,43680,73256,251876,6849,58864,24427,57772,508,9372,17314,57319,2476,12618
2023,51Jährige,110530,263866,2392,51326,77616,278898,8772,66779,23053,57069,542,9642,16857,55223,2726,12649
2023,52Jährige,121968,298483,3195,59601,84331,313006,10987,77487,21598,55575,605,9849,15971,53525,3114,12534
2023,53Jährige,123098,312322,3794,64042,83911,327653,12905,82718,20553,54425,635,9922,15102,51211,3172,12225
2023,54Jährige,129139,342203,4610,72432,86963,354613,15971,92208,18671,53191,745,9726,13575,47753,3362,11796
2023,55Jährige,132026,361877,5680,78843,86939,372776,18924,100175,17275,50463,735,9605,12634,44538,3722,11282
2023,56Jährige,129815,376679,6640,83871,85549,384976,22244,105724,15325,45822,796,8696,11629,39894,3763,10100
2023,57Jährige,126650,389700,7744,87936,82426,396575,26005,109717,13483,45681,855,8975,10382,39031,3881,9768
2023,58Jährige,119483,394010,8541,89473,77901,397303,30078,109286,12336,44170,872,8685,9889,36890,4260,9339
2023,59Jährige,114628,403095,10006,92439,75315,406580,35037,112174,11071,42629,933,8240,9183,34594,4532,8967
2023,60Jährige,105331,404935,11040,91307,69799,406853,39804,109217,10464,39481,967,7590,8764,31106,4701,8086
2023,61Jährige,96333,395644,12301,87650,63814,394547,44514,105894,10006,35938,1035,7144,8388,28869,5042,7778
2023,62Jährige,89496,394409,13687,86102,57742,392378,50895,103032,8824,31385,995,6486,7865,26014,5280,6907
2023,63Jährige,77979,381030,14464,79900,52093,375042,55877,96881,8306,30881,1171,6281,7675,26451,5964,6814
2023,64Jährige,70049,372840,16053,76076,47790,364124,61065,91853,7127,27135,1086,5607,7238,22907,5720,6054
2023,65Jährige,61585,352578,16352,68650,41742,340735,64615,83118,6308,25202,1081,4951,6558,21014,6095,5637
2023,66Jährige,55364,346271,18158,65432,38952,329665,69750,79150,5473,23591,1173,4746,5918,19208,6127,5076
2023,67Jährige,49824,337010,19549,61165,35609,314930,75139,74843,4905,23920,1286,4451,5665,19479,7020,4910
2023,68Jährige,44662,324360,20581,55714,31889,300383,80300,70433,4215,21117,1238,3885,5214,19223,7639,4526
2023,69Jährige,40577,315330,21902,51871,29663,289541,86356,67760,3676,18083,1286,3388,4979,18402,8036,4466
2023,70Jährige,34958,302502,22914,47638,26593,275606,91103,63290,3232,15784,1208,3028,4382,17078,8100,4091
2023,71Jährige,31911,298803,25030,44247,24663,265721,99285,61103,2951,15930,1273,2831,4162,17299,9028,4070
2023,72Jährige,28955,288693,26173,41186,22958,253226,105377,58359,2568,15462,1367,2478,3828,15152,8743,3580
2023,73Jährige,25198,281325,28268,37767,20985,242006,112898,55631,2390,17897,1727,2521,3570,16340,10553,3576
2023,74Jährige,21711,266822,29184,34202,17956,224247,118328,50559,2203,17676,1798,2314,3399,14647,10169,3179
2023,75Jährige,17943,236358,28230,29572,15147,193676,114648,44002,1861,17805,1963,2215,2872,12800,9938,2988
2023,76Jährige,14895,213408,28443,25683,12995,172518,116432,39361,1675,17208,2175,2012,2565,11564,9649,2617
2023,77Jährige,12083,176495,25883,20530,10771,141613,106181,33390,1371,15510,2028,1616,2187,9535,8916,2292
2023,78Jährige,10083,146496,24248,16580,9831,117048,98585,28253,1059,13133,1918,1231,1497,7943,8109,1743
2023,79Jährige,12830,194099,35442,20250,11729,150756,140737,35933,921,11954,1901,1052,1363,6527,7559,1525
2023,80Jährige,11443,188217,38185,18966,11893,142318,148924,35071,757,10529,1868,930,1043,5340,6637,1330
2023,81Jährige,10403,169711,39328,16610,11574,125939,151386,31335,770,10171,1964,867,1148,4744,6578,1187
2023,82Jährige,11743,193356,50342,17635,13443,140231,194877,35331,652,8605,2009,737,1263,3632,6225,1077
2023,83Jährige,10766,184106,54737,15326,13660,128573,214037,33618,660,8206,1959,647,1151,3452,6408,976
2023,84Jährige,9072,165089,54723,13288,13125,109578,215914,29512,537,6920,1736,569,1108,2677,5430,906
2023,85 Jahre und mehr,27680,559047,329156,38969,79444,287998,1331885,112399,2026,22656,8896,1862,4326,8289,26071,3509
